// GTA IV Timecycle Modifiers Table
// Edited for Liberty Visual by : 	orangebrains	
// Original file by			    :	Rockstar Games
// Based on modifications by	:	DKT70 @ RealityIV 

noambient                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
NoAmbientmult                        0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
qwnomoon                             0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
qw2nomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Brook_S2_TC                          0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
MH_NOMOON                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
KsS1nomoon1                          0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
KsS1nomoon2                          0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
KsS1nomoon3                          0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Brook_N_gden                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Buildsite_MH1                        0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
MH3carpark                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bkn2_Nomoon1                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bkn2_Nomoon2                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bks3norain                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
MHNoMoon                             0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
erosware                             0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
QM_Nomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
NJ2nomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bxwnomoon                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
star_junc                          800.0       1600.0            -1.0           800.0         200 185 125 200 10.0  185 180 175 200 2.5       -1.0 -1.0 -1.0 -1.0 -1.0           1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0          -1.00           -1.0       -1.0         -1.00               1.0           0.80              0               0           1.0       1.0           0.0         1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -0.0                  -1.0             -1.0          0        0
raytest                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
raytest2                             0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
NJ02TUNNEL                           0              0               0              0          140 150 160 200 1.0   150 150 150 200 1.0         0   0   0 255  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0           1.000             0        0            0.0            0.0            0.0          0.0            0.0        0.0             -1.0                 1.0                  -1.0             -1.0          4        0
Internaldim                          0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
SoosTunnel                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Nikwarehouse                         0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
clam                                 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
vlads                                0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
generic                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
jamcafe                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
ten_str                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
playboyx                          	 0              0            -1.0           -1.0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0          -1.0      -1.0          -1.0           1.000             0        0            0.0            0.0            0.0          0.0            0.0        0.0             -1.0                 1.1                   1.0              1.0          4        0
browner                           	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
limo                              	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
STEVETUNNEL                       	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
SUBWAY                            	 0              0            -1.0           -1.0          140 150 160 200 20   150 150 150 200 18           0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00           -1.0       -1.0         -1.00              -1.0          -1.00              0               0           1.0       1.0           0.0           1.000             0        0            0.0            0.0            0.0          0.0            0.0        0.0             -1.0                 1.0                  -1.0             -1.0          4        0
SUBWAY_STATION                    	 0              0            -1.0           -1.0          140 150 160 200 20   150 150 150 200 18           0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00           -1.0       -1.0         -1.00              -1.0          -1.00              0               0           1.0       1.0           0.0           1.000             0        0            0.0            0.0            0.0          0.0            0.0        0.0             -1.0                 1.0                  -1.0             -1.0          4        0
CARPARK                           	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
RomansFl                          	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
rscafe                            	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bernies                           	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Factorytest                       	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Factory                           	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
bens2                             	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Hospital                          	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Museum2                           	 0              0               0              0          140 150 160 200 20   150 150 150 200 20           0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0           1.0             0        0            0.0            0.0            0.0          0.0            0.0        0.0             -1.0                 1.1                  -1.0             -1.0          4        0
Bada                              	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Badamine                          	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
DrugDen                           	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
Bank3                             	 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          60              0                -1.0        -1.0        -1.0              -1.0                  -1.0              -1.0           0  0  0           0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            1.0              0        0           0.0            0.0            0.0           0.0            0.0        0.0             -1.0               -1.0                  -1.0             -1.0          0        0
