// Modified for RealityIV ENB by DKT70 - Dec 2011. These settings have been edited to unify all light throughout the entire map.
// The timecyclemodifiers can be used to alter some of the timecycle settings depending on the
// area that the camera is in.
// There are boxes set up on the map to limit the far clip or to create an orange glow
// Interiors/portals also use these modifiers.

// EXAMPLE:  lightning             -1.0           -1.0            -1.0           -1.0       255 255 255 0 4.1      255 255 255 0 0.0         255 255 255 255 26.2                1.00           0 0 0 0       0 0 0 0                                     1.0           0            -100.0              1.0        -1.0            1.8               0.1                  -1.0               2.0           255  255  255   255 255 255         -1.0           -1.0       -1.0          -1.0              -1.0           -1.0            -1.0            -1.0         -1.0       -1.0          -1.0            -1.0            -1.0         -1.0             0.0            0.0           0.0            -1.0            -1.0           -1.0               -1.0                -1.0                   -1.0              -1.0      1.0        0
//

// Line Number                       1              2               3              4                 5                      6                           7                         8                9               10              11          12          13         14                15               16           17            18                19                    20                21                 22               23             24             25         26            27                28             29              30              31           32         33            34             35                36           37             38             39             40             41               42             43                 44                  45                    46               47          48       49
// Name                         MinFarClip     MaxFarClip     MinFogStart     MaxFogStart     AmbientLight0 (RGBAM)   AmbientLight1 (RGBAM)     DirectionalLight(RGBAM)     Ped Shadow          Fog(RGBA)     NearFog(RGBA)   FogMultiplier  Near Fog     Axis     Temperature     PostFxStrength     Exposure     Exposure     Multiplier     BrightPassThreshold      MidGreyValue     IntensityBloom     ColourCorrect     ColourAdd     Desaturation     Contrast     Gamma     DesaturationFar     ContrastFar     GammaFar     DepthFxNear     DepthFxFar     LumMin     LumMax     LumAdaptDelay     GlobEnvRefl     MinFarDOF     MaxFarDOF     MinNearDOF     MaxNearDOF     NearBlurDOF     MidBlurDOF     FarBlurDOF     WaterReflection     ParticleHDR     AmbientOcclusionMult      SpecularPed     SkyMultiplier    Ped_AO  NearFogAmount
lightning                          -1.0           -1.0            -1.0           -1.0         250 250 250 0 4.1     250 250 250 0 0.0           250 250 250 250  25.0            1.00           0  0  0  0     0  0  0  0                                  1.0         0          -100.0                 1.0         -1.0           1.8               0.1                  -1.0               1.0         255 255 255       255 255 255        -1.0            -1.0       -1.0         -1.0               -1.0          -1.0            -1.0            -1.0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0        1.0        0
playersettings                       0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
playersettings2                      0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
sniper                               0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
sniper_ini                           0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
binocular                            0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
injured                              0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
fast                                 0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
death                                0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
death2                               0              0               0              0          0   0   0   0  0      0   0   0   0  0            0   0   0   0  0                 1.00           0  0  0  0     0  0  0  0                                   0          10              0                -1.0         -1.0          -1.0              -1.0                  -1.0              -1.0           25 25 25          0  0  0           1.00            1.0        1.0          1.00               1.0           1.00              0               0           1.0       1.0           0.0            -1.0              -1.0         -1.0            0.0            0.0            0.0           -1.0             -1.0           -1.0               -1.0                -1.0                  -1.0             -1.0          0        0
